key,security_type,trading_hours_type,listing_market,main_code_flag,ths_code
UBAF:GHSTUSDT.P,SP,1,,0,GHSTUSDT.P.BNBP
UBAF:GIGGLEUSDT.P,SP,1,,0,GIGGLEUSDT.P.BNBP
UBAF:GLMRUSDT.P,SP,1,,0,GLMRUSDT.P.BNBP
UBAF:GLMUSDT.P,SP,1,,0,GLMUSDT.P.BNBP
UBAF:GMTUSD.P,SP,1,,0,GMTUSD.P.BNBP
UBAF:GMTUSDT.P,SP,1,,0,GMTUSDT.P.BNBP
UBAF:GMXUSDT.P,SP,1,,0,GMXUSDT.P.BNBP
UBAF:GOATUSDT.P,SP,1,,0,GOATUSDT.P.BNBP
UBAF:GPSUSDT.P,SP,1,,0,GPSUSDT.P.BNBP
UBAF:GRASSUSDT.P,SP,1,,0,GRASSUSDT.P.BNBP
UBAF:GRIFFAINUSDT.P,SP,1,,0,GRIFFAINUSDT.P.BNBP
UBAF:GRTUSDT.P,SP,1,,0,GRTUSDT.P.BNBP
UBAF:GTCUSDT.P,SP,1,,0,GTCUSDT.P.BNBP
UBAF:GUAUSDT.P,SP,1,,0,GUAUSDT.P.BNBP
UBAF:GUNUSDT.P,SP,1,,0,GUNUSDT.P.BNBP
UBAF:GUSDT.P,SP,1,,0,GUSDT.P.BNBP
UBAF:GWEIUSDT.P,SP,1,,0,GWEIUSDT.P.BNBP
UBAF:HAEDALUSDT.P,SP,1,,0,HAEDALUSDT.P.BNBP
UBAF:HANAUSDT.P,SP,1,,0,HANAUSDT.P.BNBP
UBAF:HBARUSDC.P,SP,1,,0,HBARUSDC.P.BNBP
UBAF:HBARUSDT.P,SP,1,,0,HBARUSDT.P.BNBP
UBAF:HEIUSDT.P,SP,1,,0,HEIUSDT.P.BNBP
UBAF:HEMIUSDT.P,SP,1,,0,HEMIUSDT.P.BNBP
UBAF:HFTUSDT.P,SP,1,,0,HFTUSDT.P.BNBP
UBAF:HIFIUSDT.P,SP,1,,0,HIFIUSDT.P.BNBP
UBAF:HIGHUSDT.P,SP,1,,0,HIGHUSDT.P.BNBP
UBAF:HIPPOUSDT.P,SP,1,,0,HIPPOUSDT.P.BNBP
UBAF:HIVEUSDT.P,SP,1,,0,HIVEUSDT.P.BNBP
UBAF:HMSTRUSDT.P,SP,1,,0,HMSTRUSDT.P.BNBP
UBAF:HOLOUSDT.P,SP,1,,0,HOLOUSDT.P.BNBP
UBAF:HOMEUSDT.P,SP,1,,0,HOMEUSDT.P.BNBP
UBAF:HOOKUSDT.P,SP,1,,0,HOOKUSDT.P.BNBP
UBAF:HOTUSDT.P,SP,1,,0,HOTUSDT.P.BNBP
UBAF:HUMAUSDT.P,SP,1,,0,HUMAUSDT.P.BNBP
UBAF:HUSDT.P,SP,1,,0,HUSDT.P.BNBP
UBAF:HYPERUSDT.P,SP,1,,0,HYPERUSDT.P.BNBP
UBAF:HYPEUSDT.P,SP,1,,0,HYPEUSDT.P.BNBP
UBAF:ICNTUSDT.P,SP,1,,0,ICNTUSDT.P.BNBP
UBAF:ICPUSDT.P,SP,1,,0,ICPUSDT.P.BNBP
UBAF:ICXUSD.P,SP,1,,0,ICXUSD.P.BNBP
UBAF:ICXUSDT.P,SP,1,,0,ICXUSDT.P.BNBP
UBAF:IDEXUSDT.P,SP,1,,0,IDEXUSDT.P.BNBP
UBAF:IDOLUSDT.P,SP,1,,0,IDOLUSDT.P.BNBP
UBAF:IDUSDT.P,SP,1,,0,IDUSDT.P.BNBP
UBAF:ILVUSDT.P,SP,1,,0,ILVUSDT.P.BNBP
UBAF:IMXUSDT.P,SP,1,,0,IMXUSDT.P.BNBP
UBAF:INITUSDT.P,SP,1,,0,INITUSDT.P.BNBP
UBAF:INJUSDT.P,SP,1,,0,INJUSDT.P.BNBP
UBAF:INUSDT.P,SP,1,,0,INUSDT.P.BNBP
UBAF:INXUSDT.P,SP,1,,0,INXUSDT.P.BNBP
UBAF:IOSTUSDT.P,SP,1,,0,IOSTUSDT.P.BNBP
UBAF:IOTAUSDT.P,SP,1,,0,IOTAUSDT.P.BNBP
UBAF:IOTXUSDT.P,SP,1,,0,IOTXUSDT.P.BNBP
UBAF:IOUSDT.P,SP,1,,0,IOUSDT.P.BNBP
UBAF:IPUSDC.P,SP,1,,0,IPUSDC.P.BNBP
UBAF:IPUSDT.P,SP,1,,0,IPUSDT.P.BNBP
UBAF:IRUSDT.P,SP,1,,0,IRUSDT.P.BNBP
UBAF:IRYSUSDT.P,SP,1,,0,IRYSUSDT.P.BNBP
UBAF:JASMYUSDT.P,SP,1,,0,JASMYUSDT.P.BNBP
UBAF:JCTUSDT.P,SP,1,,0,JCTUSDT.P.BNBP
UBAF:JELLYJELLYUSDT.P,SP,1,,0,JELLYJELLYUSDT.P.BNBP
UBAF:JOEUSDT.P,SP,1,,0,JOEUSDT.P.BNBP
UBAF:JSTUSDT.P,SP,1,,0,JSTUSDT.P.BNBP
UBAF:JTOUSDT.P,SP,1,,0,JTOUSDT.P.BNBP
UBAF:JUPUSDT.P,SP,1,,0,JUPUSDT.P.BNBP
UBAF:KAIAUSDT.P,SP,1,,0,KAIAUSDT.P.BNBP
UBAF:KAITOUSDC.P,SP,1,,0,KAITOUSDC.P.BNBP
UBAF:KAITOUSDT.P,SP,1,,0,KAITOUSDT.P.BNBP
UBAF:KASUSDT.P,SP,1,,0,KASUSDT.P.BNBP
UBAF:KATUSDT.P,SP,1,,0,KATUSDT.P.BNBP
UBAF:KAVAUSDT.P,SP,1,,0,KAVAUSDT.P.BNBP
UBAF:KDAUSDT.P,SP,1,,0,KDAUSDT.P.BNBP
UBAF:KERNELUSDT.P,SP,1,,0,KERNELUSDT.P.BNBP
UBAF:KEYUSDT.P,SP,1,,0,KEYUSDT.P.BNBP
UBAF:KGENUSDT.P,SP,1,,0,KGENUSDT.P.BNBP
UBAF:KITEUSDT.P,SP,1,,0,KITEUSDT.P.BNBP
UBAF:KLAYUSDT.P,SP,1,,0,KLAYUSDT.P.BNBP
UBAF:KMNOUSDT.P,SP,1,,0,KMNOUSDT.P.BNBP
UBAF:KNCUSD.P,SP,1,,0,KNCUSD.P.BNBP
UBAF:KNCUSDT.P,SP,1,,0,KNCUSDT.P.BNBP
UBAF:KOMAUSDT.P,SP,1,,0,KOMAUSDT.P.BNBP
UBAF:KSMUSDT.P,SP,1,,0,KSMUSDT.P.BNBP
UBAF:LABUSDT.P,SP,1,,0,LABUSDT.P.BNBP
UBAF:LAUSDT.P,SP,1,,0,LAUSDT.P.BNBP
UBAF:LAYERUSDT.P,SP,1,,0,LAYERUSDT.P.BNBP
UBAF:LDOUSDT.P,SP,1,,0,LDOUSDT.P.BNBP
UBAF:LEVERUSDT.P,SP,1,,0,LEVERUSDT.P.BNBP
UBAF:LIGHTUSDT.P,SP,1,,0,LIGHTUSDT.P.BNBP
UBAF:LINAUSDT.P,SP,1,,0,LINAUSDT.P.BNBP
UBAF:LINEAUSDT.P,SP,1,,0,LINEAUSDT.P.BNBP
UBAF:LINKUSD.250926,FP,1,,0,LINKUSD.250926.BNBF
UBAF:LINKUSD.P,SP,1,,0,LINKUSD.P.BNBP
UBAF:LINKUSDC.P,SP,1,,0,LINKUSDC.P.BNBP
UBAF:LINKUSDT.P,SP,1,,0,LINKUSDT.P.BNBP
UBAF:LISTAUSDT.P,SP,1,,0,LISTAUSDT.P.BNBP
UBAF:LITUSDT.P,SP,1,,0,LITUSDT.P.BNBP
UBAF:LOKAUSDT.P,SP,1,,0,LOKAUSDT.P.BNBP
UBAF:LOOMUSDT.P,SP,1,,0,LOOMUSDT.P.BNBP
UBAF:LPTUSDT.P,SP,1,,0,LPTUSDT.P.BNBP
UBAF:LQTYUSDT.P,SP,1,,0,LQTYUSDT.P.BNBP
UBAF:LRCUSDT.P,SP,1,,0,LRCUSDT.P.BNBP
UBAF:LSKUSDT.P,SP,1,,0,LSKUSDT.P.BNBP
UBAF:LTCUSD.250926,FP,1,,0,LTCUSD.250926.BNBF
UBAF:LTCUSD.P,SP,1,,0,LTCUSD.P.BNBP
UBAF:LTCUSDC.P,SP,1,,0,LTCUSDC.P.BNBP
UBAF:LTCUSDT.P,SP,1,,0,LTCUSDT.P.BNBP
UBAF:LUMIAUSDT.P,SP,1,,0,LUMIAUSDT.P.BNBP
UBAF:LUNA2USDT.P,SP,1,,0,LUNA2USDT.P.BNBP
UBAF:LYNUSDT.P,SP,1,,0,LYNUSDT.P.BNBP
UBAF:MAGICUSDT.P,SP,1,,0,MAGICUSDT.P.BNBP
UBAF:MAGMAUSDT.P,SP,1,,0,MAGMAUSDT.P.BNBP
UBAF:MANAUSD.P,SP,1,,0,MANAUSD.P.BNBP
UBAF:MANAUSDT.P,SP,1,,0,MANAUSDT.P.BNBP
UBAF:MANTAUSDT.P,SP,1,,0,MANTAUSDT.P.BNBP
UBAF:MANTRAUSDT.P,SP,1,,0,MANTRAUSDT.P.BNBP
UBAF:MASKUSDT.P,SP,1,,0,MASKUSDT.P.BNBP
UBAF:MAVIAUSDT.P,SP,1,,0,MAVIAUSDT.P.BNBP
UBAF:MAVUSDT.P,SP,1,,0,MAVUSDT.P.BNBP
UBAF:MBOXUSDT.P,SP,1,,0,MBOXUSDT.P.BNBP
UBAF:MDTUSDT.P,SP,1,,0,MDTUSDT.P.BNBP
UBAF:MEGAUSDT.P,SP,1,,0,MEGAUSDT.P.BNBP
UBAF:MELANIAUSDT.P,SP,1,,0,MELANIAUSDT.P.BNBP
UBAF:MEMEFIUSDT.P,SP,1,,0,MEMEFIUSDT.P.BNBP
UBAF:MEMEUSDT.P,SP,1,,0,MEMEUSDT.P.BNBP
UBAF:MERLUSDT.P,SP,1,,0,MERLUSDT.P.BNBP
UBAF:METISUSDT.P,SP,1,,0,METISUSDT.P.BNBP
UBAF:METUSDT.P,SP,1,,0,METUSDT.P.BNBP
UBAF:MEUSDT.P,SP,1,,0,MEUSDT.P.BNBP
UBAF:MEWUSDT.P,SP,1,,0,MEWUSDT.P.BNBP
UBAF:MILKUSDT.P,SP,1,,0,MILKUSDT.P.BNBP
UBAF:MINAUSDT.P,SP,1,,0,MINAUSDT.P.BNBP
UBAF:MIRAUSDT.P,SP,1,,0,MIRAUSDT.P.BNBP
UBAF:MITOUSDT.P,SP,1,,0,MITOUSDT.P.BNBP
UBAF:MKRUSDT.P,SP,1,,0,MKRUSDT.P.BNBP
UBAF:MLNUSDT.P,SP,1,,0,MLNUSDT.P.BNBP
UBAF:MMTUSDT.P,SP,1,,0,MMTUSDT.P.BNBP
UBAF:MOCAUSDT.P,SP,1,,0,MOCAUSDT.P.BNBP
UBAF:MONUSDT.P,SP,1,,0,MONUSDT.P.BNBP
UBAF:MOODENGUSDT.P,SP,1,,0,MOODENGUSDT.P.BNBP
UBAF:MORPHOUSDT.P,SP,1,,0,MORPHOUSDT.P.BNBP
UBAF:MOVEUSDT.P,SP,1,,0,MOVEUSDT.P.BNBP
UBAF:MOVRUSDT.P,SP,1,,0,MOVRUSDT.P.BNBP
UBAF:MTLUSDT.P,SP,1,,0,MTLUSDT.P.BNBP
UBAF:MUBARAKUSDT.P,SP,1,,0,MUBARAKUSDT.P.BNBP
UBAF:MUSDT.P,SP,1,,0,MUSDT.P.BNBP
UBAF:MYROUSDT.P,SP,1,,0,MYROUSDT.P.BNBP
UBAF:MYXUSDT.P,SP,1,,0,MYXUSDT.P.BNBP
UBAF:NAORISUSDT.P,SP,1,,0,NAORISUSDT.P.BNBP
UBAF:NEARUSD.P,SP,1,,0,NEARUSD.P.BNBP
UBAF:NEARUSDC.P,SP,1,,0,NEARUSDC.P.BNBP
UBAF:NEARUSDT.P,SP,1,,0,NEARUSDT.P.BNBP
UBAF:NEIROETHUSDT.P,SP,1,,0,NEIROETHUSDT.P.BNBP
UBAF:NEIROUSDT.P,SP,1,,0,NEIROUSDT.P.BNBP
UBAF:NEOUSDC.P,SP,1,,0,NEOUSDC.P.BNBP
UBAF:NEOUSDT.P,SP,1,,0,NEOUSDT.P.BNBP
UBAF:NEWTUSDT.P,SP,1,,0,NEWTUSDT.P.BNBP
UBAF:NFPUSDT.P,SP,1,,0,NFPUSDT.P.BNBP
UBAF:NIGHTUSDT.P,SP,1,,0,NIGHTUSDT.P.BNBP
UBAF:NILUSDT.P,SP,1,,0,NILUSDT.P.BNBP
UBAF:NKNUSDT.P,SP,1,,0,NKNUSDT.P.BNBP
UBAF:NMRUSDT.P,SP,1,,0,NMRUSDT.P.BNBP
UBAF:NOMUSDT.P,SP,1,,0,NOMUSDT.P.BNBP
UBAF:NOTUSDT.P,SP,1,,0,NOTUSDT.P.BNBP
UBAF:NTRNUSDT.P,SP,1,,0,NTRNUSDT.P.BNBP
UBAF:NULSUSDT.P,SP,1,,0,NULSUSDT.P.BNBP
UBAF:NXPCUSDT.P,SP,1,,0,NXPCUSDT.P.BNBP
UBAF:OBOLUSDT.P,SP,1,,0,OBOLUSDT.P.BNBP
UBAF:OCEANUSDT.P,SP,1,,0,OCEANUSDT.P.BNBP
UBAF:OGNUSDT.P,SP,1,,0,OGNUSDT.P.BNBP
UBAF:OGUSDT.P,SP,1,,0,OGUSDT.P.BNBP
UBAF:OLUSDT.P,SP,1,,0,OLUSDT.P.BNBP
UBAF:OMGUSDT.P,SP,1,,0,OMGUSDT.P.BNBP
UBAF:OMNIUSDT.P,SP,1,,0,OMNIUSDT.P.BNBP
UBAF:OMUSDT.P,SP,1,,0,OMUSDT.P.BNBP
UBAF:ONDOUSDT.P,SP,1,,0,ONDOUSDT.P.BNBP
UBAF:ONEUSDT.P,SP,1,,0,ONEUSDT.P.BNBP
UBAF:ONGUSDT.P,SP,1,,0,ONGUSDT.P.BNBP
UBAF:ONTUSDT.P,SP,1,,0,ONTUSDT.P.BNBP
UBAF:ONUSDT.P,SP,1,,0,ONUSDT.P.BNBP
UBAF:OPENUSDT.P,SP,1,,0,OPENUSDT.P.BNBP
UBAF:OPNUSDT.P,SP,1,,0,OPNUSDT.P.BNBP
UBAF:OPUSD.P,SP,1,,0,OPUSD.P.BNBP
UBAF:OPUSDT.P,SP,1,,0,OPUSDT.P.BNBP
UBAF:ORBSUSDT.P,SP,1,,0,ORBSUSDT.P.BNBP
UBAF:ORCAUSDT.P,SP,1,,0,ORCAUSDT.P.BNBP
UBAF:ORDERUSDT.P,SP,1,,0,ORDERUSDT.P.BNBP
UBAF:ORDIUSDC.P,SP,1,,0,ORDIUSDC.P.BNBP
UBAF:ORDIUSDT.P,SP,1,,0,ORDIUSDT.P.BNBP
UBAF:OXTUSDT.P,SP,1,,0,OXTUSDT.P.BNBP
UBAF:PARTIUSDT.P,SP,1,,0,PARTIUSDT.P.BNBP
UBAF:PAXGUSDT.P,SP,1,,0,PAXGUSDT.P.BNBP
UBAF:PENDLEUSDT.P,SP,1,,0,PENDLEUSDT.P.BNBP
UBAF:PENGUUSDC.P,SP,1,,0,PENGUUSDC.P.BNBP
UBAF:PENGUUSDT.P,SP,1,,0,PENGUUSDT.P.BNBP
UBAF:PEOPLEUSDT.P,SP,1,,0,PEOPLEUSDT.P.BNBP
UBAF:PERPUSDT.P,SP,1,,0,PERPUSDT.P.BNBP
UBAF:PHAUSDT.P,SP,1,,0,PHAUSDT.P.BNBP
UBAF:PHBUSDT.P,SP,1,,0,PHBUSDT.P.BNBP
UBAF:PIEVERSEUSDT.P,SP,1,,0,PIEVERSEUSDT.P.BNBP
UBAF:PIPPINUSDT.P,SP,1,,0,PIPPINUSDT.P.BNBP
UBAF:PIXELUSDT.P,SP,1,,0,PIXELUSDT.P.BNBP
UBAF:PLAYUSDT.P,SP,1,,0,PLAYUSDT.P.BNBP
UBAF:PLUMEUSDT.P,SP,1,,0,PLUMEUSDT.P.BNBP
UBAF:PNUTUSDC.P,SP,1,,0,PNUTUSDC.P.BNBP
UBAF:PNUTUSDT.P,SP,1,,0,PNUTUSDT.P.BNBP
UBAF:POLUSDT.P,SP,1,,0,POLUSDT.P.BNBP
UBAF:POLYXUSDT.P,SP,1,,0,POLYXUSDT.P.BNBP
UBAF:PONKEUSDT.P,SP,1,,0,PONKEUSDT.P.BNBP
UBAF:POPCATUSDT.P,SP,1,,0,POPCATUSDT.P.BNBP
UBAF:PORT3USDT.P,SP,1,,0,PORT3USDT.P.BNBP
UBAF:PORTALUSDT.P,SP,1,,0,PORTALUSDT.P.BNBP
UBAF:POWERUSDT.P,SP,1,,0,POWERUSDT.P.BNBP
UBAF:POWRUSDT.P,SP,1,,0,POWRUSDT.P.BNBP
UBAF:PROMPTUSDT.P,SP,1,,0,PROMPTUSDT.P.BNBP
UBAF:PROMUSDT.P,SP,1,,0,PROMUSDT.P.BNBP
UBAF:PROVEUSDT.P,SP,1,,0,PROVEUSDT.P.BNBP
UBAF:PTBUSDT.P,SP,1,,0,PTBUSDT.P.BNBP
UBAF:PUFFERUSDT.P,SP,1,,0,PUFFERUSDT.P.BNBP
UBAF:PUMPBTCUSDT.P,SP,1,,0,PUMPBTCUSDT.P.BNBP
UBAF:PUMPUSDT.P,SP,1,,0,PUMPUSDT.P.BNBP
UBAF:PUNDIXUSDT.P,SP,1,,0,PUNDIXUSDT.P.BNBP
UBAF:PYTHUSDT.P,SP,1,,0,PYTHUSDT.P.BNBP
UBAF:QNTUSDT.P,SP,1,,0,QNTUSDT.P.BNBP
UBAF:QTUMUSDT.P,SP,1,,0,QTUMUSDT.P.BNBP
UBAF:QUICKUSDT.P,SP,1,,0,QUICKUSDT.P.BNBP
UBAF:QUSDT.P,SP,1,,0,QUSDT.P.BNBP
UBAF:RADUSDT.P,SP,1,,0,RADUSDT.P.BNBP
UBAF:RAREUSDT.P,SP,1,,0,RAREUSDT.P.BNBP
UBAF:RAVEUSDT.P,SP,1,,0,RAVEUSDT.P.BNBP
UBAF:RAYSOLUSDT.P,SP,1,,0,RAYSOLUSDT.P.BNBP
UBAF:RAYUSDT.P,SP,1,,0,RAYUSDT.P.BNBP
UBAF:RDNTUSDT.P,SP,1,,0,RDNTUSDT.P.BNBP
UBAF:RECALLUSDT.P,SP,1,,0,RECALLUSDT.P.BNBP
UBAF:REDUSDT.P,SP,1,,0,REDUSDT.P.BNBP
UBAF:REEFUSDT.P,SP,1,,0,REEFUSDT.P.BNBP
UBAF:REIUSDT.P,SP,1,,0,REIUSDT.P.BNBP
UBAF:RENDERUSDT.P,SP,1,,0,RENDERUSDT.P.BNBP
UBAF:RENUSDT.P,SP,1,,0,RENUSDT.P.BNBP
UBAF:RESOLVUSDT.P,SP,1,,0,RESOLVUSDT.P.BNBP
UBAF:REZUSDT.P,SP,1,,0,REZUSDT.P.BNBP
UBAF:RIFUSDT.P,SP,1,,0,RIFUSDT.P.BNBP
UBAF:RIVERUSDT.P,SP,1,,0,RIVERUSDT.P.BNBP
UBAF:RLCUSDT.P,SP,1,,0,RLCUSDT.P.BNBP
UBAF:RLSUSDT.P,SP,1,,0,RLSUSDT.P.BNBP
UBAF:ROBOUSDT.P,SP,1,,0,ROBOUSDT.P.BNBP
UBAF:RONINUSDT.P,SP,1,,0,RONINUSDT.P.BNBP
UBAF:ROSEUSD.P,SP,1,,0,ROSEUSD.P.BNBP
UBAF:ROSEUSDT.P,SP,1,,0,ROSEUSDT.P.BNBP
UBAF:RPLUSDT.P,SP,1,,0,RPLUSDT.P.BNBP
UBAF:RSRUSDT.P,SP,1,,0,RSRUSDT.P.BNBP
UBAF:RUNEUSD.P,SP,1,,0,RUNEUSD.P.BNBP
UBAF:RUNEUSDT.P,SP,1,,0,RUNEUSDT.P.BNBP
UBAF:RVNUSDT.P,SP,1,,0,RVNUSDT.P.BNBP
UBAF:RVVUSDT.P,SP,1,,0,RVVUSDT.P.BNBP
UBAF:SAFEUSDT.P,SP,1,,0,SAFEUSDT.P.BNBP
UBAF:SAGAUSDT.P,SP,1,,0,SAGAUSDT.P.BNBP
UBAF:SAHARAUSDT.P,SP,1,,0,SAHARAUSDT.P.BNBP
UBAF:SANDUSD.P,SP,1,,0,SANDUSD.P.BNBP
UBAF:SANDUSDT.P,SP,1,,0,SANDUSDT.P.BNBP
UBAF:SANTOSUSDT.P,SP,1,,0,SANTOSUSDT.P.BNBP
UBAF:SAPIENUSDT.P,SP,1,,0,SAPIENUSDT.P.BNBP
UBAF:SCRTUSDT.P,SP,1,,0,SCRTUSDT.P.BNBP
UBAF:SCRUSDT.P,SP,1,,0,SCRUSDT.P.BNBP
UBAF:SCUSDT.P,SP,1,,0,SCUSDT.P.BNBP
UBAF:SEIUSDT.P,SP,1,,0,SEIUSDT.P.BNBP
UBAF:SENTUSDT.P,SP,1,,0,SENTUSDT.P.BNBP
UBAF:SFPUSDT.P,SP,1,,0,SFPUSDT.P.BNBP
UBAF:SHELLUSDT.P,SP,1,,0,SHELLUSDT.P.BNBP
UBAF:SIGNUSDT.P,SP,1,,0,SIGNUSDT.P.BNBP
UBAF:SIRENUSDT.P,SP,1,,0,SIRENUSDT.P.BNBP
UBAF:SKATEUSDT.P,SP,1,,0,SKATEUSDT.P.BNBP
UBAF:SKLUSDT.P,SP,1,,0,SKLUSDT.P.BNBP
UBAF:SKRUSDT.P,SP,1,,0,SKRUSDT.P.BNBP
UBAF:SKYAIUSDT.P,SP,1,,0,SKYAIUSDT.P.BNBP
UBAF:SKYUSDT.P,SP,1,,0,SKYUSDT.P.BNBP
UBAF:SLERFUSDT.P,SP,1,,0,SLERFUSDT.P.BNBP
UBAF:SLPUSDT.P,SP,1,,0,SLPUSDT.P.BNBP
UBAF:SNTUSDT.P,SP,1,,0,SNTUSDT.P.BNBP
UBAF:SNXUSDT.P,SP,1,,0,SNXUSDT.P.BNBP
UBAF:SOLUSD.250926,FP,1,,0,SOLUSD.250926.BNBF
UBAF:SOLUSD.251226,FP,1,,0,SOLUSD.251226.BNBF
UBAF:SOLUSD.260327,FP,1,,0,SOLUSD.260327.BNBF
UBAF:SOLUSD.260626,FP,1,,0,SOLUSD.260626.BNBF
UBAF:SOLUSD.P,SP,1,,0,SOLUSD.P.BNBP
UBAF:SOLUSDC.P,SP,1,,0,SOLUSDC.P.BNBP
UBAF:SOLUSDT.P,SP,1,,0,SOLUSDT.P.BNBP
UBAF:SOLVUSDT.P,SP,1,,0,SOLVUSDT.P.BNBP
UBAF:SOMIUSDT.P,SP,1,,0,SOMIUSDT.P.BNBP
UBAF:SONICUSDT.P,SP,1,,0,SONICUSDT.P.BNBP
UBAF:SOONUSDT.P,SP,1,,0,SOONUSDT.P.BNBP
UBAF:SOPHUSDT.P,SP,1,,0,SOPHUSDT.P.BNBP
UBAF:SPACEUSDT.P,SP,1,,0,SPACEUSDT.P.BNBP
UBAF:SPELLUSDT.P,SP,1,,0,SPELLUSDT.P.BNBP
UBAF:SPKUSDT.P,SP,1,,0,SPKUSDT.P.BNBP
UBAF:SPORTFUNUSDT.P,SP,1,,0,SPORTFUNUSDT.P.BNBP
UBAF:SPXUSDT.P,SP,1,,0,SPXUSDT.P.BNBP
UBAF:SQDUSDT.P,SP,1,,0,SQDUSDT.P.BNBP
UBAF:SSVUSDT.P,SP,1,,0,SSVUSDT.P.BNBP
UBAF:STABLEUSDT.P,SP,1,,0,STABLEUSDT.P.BNBP
UBAF:STBLUSDT.P,SP,1,,0,STBLUSDT.P.BNBP
UBAF:STEEMUSDT.P,SP,1,,0,STEEMUSDT.P.BNBP
UBAF:STGUSDT.P,SP,1,,0,STGUSDT.P.BNBP
UBAF:STMXUSDT.P,SP,1,,0,STMXUSDT.P.BNBP
UBAF:STORJUSDT.P,SP,1,,0,STORJUSDT.P.BNBP
UBAF:STOUSDT.P,SP,1,,0,STOUSDT.P.BNBP
UBAF:STPTUSDT.P,SP,1,,0,STPTUSDT.P.BNBP
UBAF:STRAXUSDT.P,SP,1,,0,STRAXUSDT.P.BNBP
UBAF:STRKUSDT.P,SP,1,,0,STRKUSDT.P.BNBP
UBAF:STXUSDT.P,SP,1,,0,STXUSDT.P.BNBP
UBAF:SUIUSD.P,SP,1,,0,SUIUSD.P.BNBP
UBAF:SUIUSDC.P,SP,1,,0,SUIUSDC.P.BNBP
UBAF:SUIUSDT.P,SP,1,,0,SUIUSDT.P.BNBP
UBAF:SUNUSDT.P,SP,1,,0,SUNUSDT.P.BNBP
UBAF:SUPERUSDT.P,SP,1,,0,SUPERUSDT.P.BNBP
UBAF:SUSDT.P,SP,1,,0,SUSDT.P.BNBP
UBAF:SUSHIUSDT.P,SP,1,,0,SUSHIUSDT.P.BNBP
UBAF:SWARMSUSDT.P,SP,1,,0,SWARMSUSDT.P.BNBP
UBAF:SWELLUSDT.P,SP,1,,0,SWELLUSDT.P.BNBP
UBAF:SXPUSDT.P,SP,1,,0,SXPUSDT.P.BNBP
UBAF:SXTUSDT.P,SP,1,,0,SXTUSDT.P.BNBP
UBAF:SYNUSDT.P,SP,1,,0,SYNUSDT.P.BNBP
UBAF:SYRUPUSDT.P,SP,1,,0,SYRUPUSDT.P.BNBP
UBAF:SYSUSDT.P,SP,1,,0,SYSUSDT.P.BNBP
UBAF:TACUSDT.P,SP,1,,0,TACUSDT.P.BNBP
UBAF:TAGUSDT.P,SP,1,,0,TAGUSDT.P.BNBP
UBAF:TAIKOUSDT.P,SP,1,,0,TAIKOUSDT.P.BNBP
UBAF:TAKEUSDT.P,SP,1,,0,TAKEUSDT.P.BNBP
UBAF:TANSSIUSDT.P,SP,1,,0,TANSSIUSDT.P.BNBP
UBAF:TAOUSDT.P,SP,1,,0,TAOUSDT.P.BNBP
UBAF:TAUSDT.P,SP,1,,0,TAUSDT.P.BNBP
UBAF:THETAUSD.P,SP,1,,0,THETAUSD.P.BNBP
UBAF:THETAUSDT.P,SP,1,,0,THETAUSDT.P.BNBP
UBAF:THEUSDT.P,SP,1,,0,THEUSDT.P.BNBP
UBAF:TIAUSDC.P,SP,1,,0,TIAUSDC.P.BNBP
UBAF:TIAUSDT.P,SP,1,,0,TIAUSDT.P.BNBP
UBAF:TLMUSDT.P,SP,1,,0,TLMUSDT.P.BNBP
UBAF:TNSRUSDT.P,SP,1,,0,TNSRUSDT.P.BNBP
UBAF:TOKENUSDT.P,SP,1,,0,TOKENUSDT.P.BNBP
UBAF:TONUSDT.P,SP,1,,0,TONUSDT.P.BNBP
UBAF:TOSHIUSDT.P,SP,1,,0,TOSHIUSDT.P.BNBP
UBAF:TOWNSUSDT.P,SP,1,,0,TOWNSUSDT.P.BNBP
UBAF:TRADOORUSDT.P,SP,1,,0,TRADOORUSDT.P.BNBP
UBAF:TRBUSDT.P,SP,1,,0,TRBUSDT.P.BNBP
UBAF:TREEUSDT.P,SP,1,,0,TREEUSDT.P.BNBP
UBAF:TRIAUSDT.P,SP,1,,0,TRIAUSDT.P.BNBP
UBAF:TROYUSDT.P,SP,1,,0,TROYUSDT.P.BNBP
UBAF:TRUMPUSDC.P,SP,1,,0,TRUMPUSDC.P.BNBP
UBAF:TRUMPUSDT.P,SP,1,,0,TRUMPUSDT.P.BNBP
UBAF:TRUSTUSDT.P,SP,1,,0,TRUSTUSDT.P.BNBP
UBAF:TRUTHUSDT.P,SP,1,,0,TRUTHUSDT.P.BNBP
UBAF:TRUUSDT.P,SP,1,,0,TRUUSDT.P.BNBP
UBAF:TRXUSD.P,SP,1,,0,TRXUSD.P.BNBP
UBAF:TRXUSDT.P,SP,1,,0,TRXUSDT.P.BNBP
UBAF:TSTUSDT.P,SP,1,,0,TSTUSDT.P.BNBP
UBAF:TURBOUSDT.P,SP,1,,0,TURBOUSDT.P.BNBP
UBAF:TURTLEUSDT.P,SP,1,,0,TURTLEUSDT.P.BNBP
UBAF:TUSDT.P,SP,1,,0,TUSDT.P.BNBP
UBAF:TUTUSDT.P,SP,1,,0,TUTUSDT.P.BNBP
UBAF:TWTUSDT.P,SP,1,,0,TWTUSDT.P.BNBP
